y,x
67,4.174917492
42,4.175192519
85,4.175467547
37,4.175742574
129,4.176017602
42,4.176292629
49,4.176567657
178,4.176842684
91,4.177117712
41,4.177392739
32,4.177667767
93,4.177942794
30,4.178217822
41,4.178492849
75,4.178767877
5,4.179042904
110,4.179317932
91,4.179592959
24,4.179867987
102,4.180143014
12,4.180418042
64,4.180693069
55,4.180968097
146,4.181243124
17,4.181518152
144,4.181793179
51,4.182068207
43,4.182343234
67,4.182618262
226,4.182893289
265,4.183168317
35,4.183443344
128,4.183718372
87,4.183993399
32,4.184268427
159,4.184543454
31,4.184818482
9,4.185093509
34,4.185368537
82,4.185643564
51,4.185918592
39,4.186193619
182,4.186468647
45,4.186743674
22,4.187018702
147,4.187293729
179,4.187568757
89,4.187843784
51,4.188118812
46,4.188393839
182,4.188668867
27,4.188943894
24,4.189218922
27,4.189493949
43,4.189768977
58,4.190044004
85,4.190319032
142,4.190594059
34,4.190869087
32,4.191144114
50,4.191419142
56,4.191694169
84,4.191969197
200,4.192244224
54,4.192519252
46,4.192794279
5,4.193069307
58,4.193344334
43,4.193619362
23,4.193894389
106,4.194169417
72,4.194444444
60,4.194719472
84,4.194994499
18,4.195269527
35,4.195544554
43,4.195819582
15,4.196094609
28,4.196369637
71,4.196644664
30,4.196919692
6,4.197194719
110,4.197469747
60,4.197744774
53,4.198019802
100,4.198294829
29,4.198569857
101,4.198844884
144,4.199119912
7,4.199394939
81,4.199669967
56,4.199944994
119,4.200220022
17,4.20049505
40,4.200770077
104,4.201045105
51,4.201320132
23,4.20159516
25,4.201870187
60,4.202145215
21,4.202420242
86,4.20269527
116,4.202970297
80,4.203245325
13,4.203520352
79,4.20379538
120,4.204070407
90,4.204345435
150,4.204620462
40,4.20489549
111,4.205170517
19,4.205445545
44,4.205720572
71,4.2059956
58,4.206270627
140,4.206545655
50,4.206820682
148,4.20709571
36,4.207370737
34,4.207645765
91,4.207920792
87,4.20819582
48,4.208470847
84,4.208745875
26,4.209020902
71,4.20929593
36,4.209570957
32,4.209845985
13,4.210121012
51,4.21039604
64,4.210671067
27,4.210946095
112,4.211221122
28,4.21149615
38,4.211771177
118,4.212046205
94,4.212321232
80,4.21259626
17,4.212871287
37,4.213146315
14,4.213421342
225,4.21369637
52,4.213971397
100,4.214246425
69,4.214521452
30,4.21479648
112,4.215071507
43,4.215346535
84,4.215621562
61,4.21589659
28,4.216171617
12,4.216446645
59,4.216721672
143,4.2169967
8,4.217271727
139,4.217546755
130,4.217821782
41,4.21809681
42,4.218371837
24,4.218646865
12,4.218921892
56,4.21919692
3,4.219471947
17,4.219746975
123,4.220022002
30,4.22029703
30,4.220572057
19,4.220847085
28,4.221122112
139,4.22139714
95,4.221672167
34,4.221947195
30,4.222222222
58,4.22249725
41,4.222772277
86,4.223047305
19,4.223322332
40,4.22359736
14,4.223872387
176,4.224147415
71,4.224422442
22,4.22469747
123,4.224972497
143,4.225247525
104,4.225522552
64,4.22579758
141,4.226072607
52,4.226347635
18,4.226622662
15,4.22689769
116,4.227172717
84,4.227447745
15,4.227722772
40,4.2279978
101,4.228272827
79,4.228547855
73,4.228822882
105,4.22909791
173,4.229372937
34,4.229647965
7,4.229922992
208,4.23019802
35,4.230473047
137,4.230748075
38,4.231023102
46,4.23129813
51,4.231573157
119,4.231848185
66,4.232123212
55,4.23239824
24,4.232673267
36,4.232948295
59,4.233223322
57,4.23349835
75,4.233773377
82,4.234048405
36,4.234323432
24,4.23459846
120,4.234873487
150,4.235148515
72,4.235423542
113,4.23569857
59,4.235973597
132,4.236248625
68,4.236523652
3,4.23679868
123,4.237073707
34,4.237348735
55,4.237623762
108,4.23789879
71,4.238173817
39,4.238448845
61,4.238723872
40,4.2389989
70,4.239273927
49,4.239548955
64,4.239823982
74,4.24009901
77,4.240374037
67,4.240649065
22,4.240924092
55,4.24119912
160,4.241474147
7,4.241749175
67,4.242024202
24,4.24229923
13,4.242574257
62,4.242849285
38,4.243124312
69,4.24339934
38,4.243674367
79,4.243949395
48,4.244224422
38,4.24449945
26,4.244774477
48,4.245049505
80,4.245324532
73,4.24559956
29,4.245874587
47,4.246149615
54,4.246424642
48,4.24669967
34,4.246974697
8,4.247249725
15,4.247524752
65,4.24779978
98,4.248074807
82,4.248349835
70,4.248624862
51,4.24889989
166,4.249174917
24,4.249449945
20,4.249724972
111,4.25
73,4.250275028
42,4.250550055
6,4.250825083
87,4.25110011
120,4.251375138
76,4.251650165
76,4.251925193
28,4.25220022
63,4.252475248
5,4.252750275
96,4.253025303
115,4.25330033
71,4.253575358
16,4.253850385
29,4.254125413
133,4.25440044
53,4.254675468
45,4.254950495
22,4.255225523
86,4.25550055
53,4.255775578
11,4.256050605
38,4.256325633
60,4.25660066
7,4.256875688
25,4.257150715
140,4.257425743
53,4.25770077
122,4.257975798
7,4.258250825
6,4.258525853
137,4.25880088
97,4.259075908
183,4.259350935
50,4.259625963
100,4.25990099
9,4.260176018
55,4.260451045
15,4.260726073
161,4.2610011
33,4.261276128
30,4.261551155
115,4.261826183
53,4.26210121
69,4.262376238
151,4.262651265
62,4.262926293
31,4.26320132
85,4.263476348
31,4.263751375
50,4.264026403
38,4.26430143
112,4.264576458
43,4.264851485
22,4.265126513
57,4.26540154
88,4.265676568
126,4.265951595
304,4.266226623
179,4.26650165
20,4.266776678
34,4.267051705
212,4.267326733
25,4.26760176
96,4.267876788
110,4.268151815
162,4.268426843
52,4.26870187
9,4.268976898
50,4.269251925
85,4.269526953
97,4.26980198
81,4.270077008
40,4.270352035
28,4.270627063
183,4.27090209
222,4.271177118
43,4.271452145
75,4.271727173
72,4.2720022
75,4.272277228
33,4.272552255
169,4.272827283
140,4.27310231
55,4.273377338
113,4.273652365
61,4.273927393
6,4.27420242
78,4.274477448
51,4.274752475
184,4.275027503
37,4.27530253
72,4.275577558
79,4.275852585
16,4.276127613
51,4.27640264
67,4.276677668
75,4.276952695
137,4.277227723
58,4.27750275
28,4.277777778
23,4.278052805
16,4.278327833
28,4.27860286
10,4.278877888
151,4.279152915
15,4.279427943
128,4.27970297
42,4.279977998
110,4.280253025
214,4.280528053
66,4.28080308
70,4.281078108
23,4.281353135
70,4.281628163
75,4.28190319
34,4.282178218
54,4.282453245
86,4.282728273
60,4.2830033
22,4.283278328
115,4.283553355
55,4.283828383
60,4.28410341
114,4.284378438
210,4.284653465
142,4.284928493
16,4.28520352
32,4.285478548
100,4.285753575
62,4.286028603
81,4.28630363
23,4.286578658
143,4.286853685
35,4.287128713
59,4.28740374
134,4.287678768
79,4.287953795
55,4.288228823
58,4.28850385
139,4.288778878
96,4.289053905
10,4.289328933
32,4.28960396
39,4.289878988
27,4.290154015
139,4.290429043
67,4.29070407
106,4.290979098
66,4.291254125
29,4.291529153
21,4.29180418
76,4.292079208
52,4.292354235
42,4.292629263
66,4.29290429
20,4.293179318
10,4.293454345
78,4.293729373
177,4.2940044
27,4.294279428
125,4.294554455
71,4.294829483
59,4.29510451
66,4.295379538
55,4.295654565
19,4.295929593
93,4.29620462
62,4.296479648
54,4.296754675
83,4.297029703
102,4.29730473
180,4.297579758
42,4.297854785
101,4.298129813
5,4.29840484
53,4.298679868
65,4.298954895
46,4.299229923
20,4.29950495
58,4.299779978
84,4.300055006
148,4.300330033
134,4.300605061
7,4.300880088
35,4.301155116
31,4.301430143
103,4.301705171
15,4.301980198
28,4.302255226
47,4.302530253
38,4.302805281
21,4.303080308
5,4.303355336
18,4.303630363
82,4.303905391
22,4.304180418
203,4.304455446
145,4.304730473
80,4.305005501
14,4.305280528
24,4.305555556
142,4.305830583
106,4.306105611
72,4.306380638
61,4.306655666
36,4.306930693
72,4.307205721
128,4.307480748
106,4.307755776
123,4.308030803
22,4.308305831
17,4.308580858
24,4.308855886
103,4.309130913
173,4.309405941
53,4.309680968
46,4.309955996
144,4.310231023
46,4.310506051
39,4.310781078
37,4.311056106
13,4.311331133
31,4.311606161
50,4.311881188
67,4.312156216
79,4.312431243
48,4.312706271
70,4.312981298
66,4.313256326
117,4.313531353
13,4.313806381
24,4.314081408
222,4.314356436
108,4.314631463
37,4.314906491
52,4.315181518
12,4.315456546
41,4.315731573
89,4.316006601
34,4.316281628
45,4.316556656
46,4.316831683
79,4.317106711
134,4.317381738
155,4.317656766
21,4.317931793
31,4.318206821
62,4.318481848
155,4.318756876
78,4.319031903
143,4.319306931
54,4.319581958
4,4.319856986
18,4.320132013
66,4.320407041
133,4.320682068
41,4.320957096
137,4.321232123
10,4.321507151
60,4.321782178
13,4.322057206
60,4.322332233
35,4.322607261
195,4.322882288
73,4.323157316
4,4.323432343
27,4.323707371
65,4.323982398
74,4.324257426
29,4.324532453
41,4.324807481
161,4.325082508
83,4.325357536
141,4.325632563
52,4.325907591
23,4.326182618
80,4.326457646
19,4.326732673
167,4.327007701
259,4.327282728
248,4.327557756
14,4.327832783
127,4.328107811
46,4.328382838
64,4.328657866
170,4.328932893
61,4.329207921
43,4.329482948
201,4.329757976
10,4.330033003
33,4.330308031
57,4.330583058
70,4.330858086
67,4.331133113
142,4.331408141
73,4.331683168
126,4.331958196
58,4.332233223
82,4.332508251
24,4.332783278
27,4.333058306
27,4.333333333
119,4.333608361
24,4.333883388
47,4.334158416
289,4.334433443
105,4.334708471
8,4.334983498
0,4.335258526
104,4.335533553
180,4.335808581
47,4.336083608
49,4.336358636
79,4.336633663
63,4.336908691
106,4.337183718
93,4.337458746
92,4.337733773
69,4.338008801
38,4.338283828
80,4.338558856
18,4.338833883
39,4.339108911
3,4.339383938
1,4.339658966
167,4.339933993
84,4.340209021
73,4.340484048
21,4.340759076
107,4.341034103
131,4.341309131
147,4.341584158
28,4.341859186
84,4.342134213
139,4.342409241
58,4.342684268
66,4.342959296
122,4.343234323
65,4.343509351
112,4.343784378
60,4.344059406
69,4.344334433
159,4.344609461
11,4.344884488
24,4.345159516
109,4.345434543
23,4.345709571
34,4.345984598
33,4.346259626
129,4.346534653
7,4.346809681
6,4.347084708
221,4.347359736
180,4.347634763
16,4.347909791
174,4.348184818
49,4.348459846
110,4.348734873
100,4.349009901
16,4.349284928
48,4.349559956
126,4.349834983
59,4.350110011
99,4.350385039
51,4.350660066
123,4.350935094
66,4.351210121
39,4.351485149
145,4.351760176
258,4.352035204
108,4.352310231
26,4.352585259
26,4.352860286
123,4.353135314
38,4.353410341
46,4.353685369
90,4.353960396
187,4.354235424
53,4.354510451
111,4.354785479
61,4.355060506
229,4.355335534
37,4.355610561
67,4.355885589
105,4.356160616
82,4.356435644
5,4.356710671
210,4.356985699
100,4.357260726
84,4.357535754
164,4.357810781
70,4.358085809
64,4.358360836
50,4.358635864
38,4.358910891
124,4.359185919
13,4.359460946
150,4.359735974
36,4.360011001
204,4.360286029
279,4.360561056
150,4.360836084
80,4.361111111
45,4.361386139
45,4.361661166
78,4.361936194
91,4.362211221
52,4.362486249
46,4.362761276
116,4.363036304
117,4.363311331
152,4.363586359
11,4.363861386
101,4.364136414
85,4.364411441
11,4.364686469
105,4.364961496
63,4.365236524
120,4.365511551
86,4.365786579
12,4.366061606
148,4.366336634
35,4.366611661
32,4.366886689
155,4.367161716
138,4.367436744
108,4.367711771
143,4.367986799
139,4.368261826
17,4.368536854
21,4.368811881
33,4.369086909
24,4.369361936
11,4.369636964
104,4.369911991
105,4.370187019
110,4.370462046
51,4.370737074
41,4.371012101
70,4.371287129
48,4.371562156
233,4.371837184
117,4.372112211
43,4.372387239
58,4.372662266
65,4.372937294
32,4.373212321
87,4.373487349
40,4.373762376
67,4.374037404
82,4.374312431
7,4.374587459
75,4.374862486
80,4.375137514
37,4.375412541
9,4.375687569
76,4.375962596
191,4.376237624
51,4.376512651
240,4.376787679
179,4.377062706
41,4.377337734
58,4.377612761
58,4.377887789
4,4.378162816
86,4.378437844
84,4.378712871
92,4.378987899
74,4.379262926
78,4.379537954
34,4.379812981
26,4.380088009
253,4.380363036
68,4.380638064
62,4.380913091
66,4.381188119
119,4.381463146
31,4.381738174
163,4.382013201
50,4.382288229
64,4.382563256
41,4.382838284
88,4.383113311
25,4.383388339
41,4.383663366
25,4.383938394
18,4.384213421
119,4.384488449
216,4.384763476
21,4.385038504
22,4.385313531
67,4.385588559
171,4.385863586
22,4.386138614
61,4.386413641
71,4.386688669
44,4.386963696
144,4.387238724
54,4.387513751
110,4.387788779
76,4.388063806
38,4.388338834
66,4.388613861
25,4.388888889
23,4.389163916
88,4.389438944
27,4.389713971
126,4.389988999
21,4.390264026
31,4.390539054
82,4.390814081
101,4.391089109
34,4.391364136
121,4.391639164
98,4.391914191
61,4.392189219
153,4.392464246
19,4.392739274
57,4.393014301
64,4.393289329
117,4.393564356
124,4.393839384
74,4.394114411
93,4.394389439
47,4.394664466
42,4.394939494
143,4.395214521
66,4.395489549
41,4.395764576
54,4.396039604
13,4.396314631
2,4.396589659
26,4.396864686
38,4.397139714
44,4.397414741
66,4.397689769
121,4.397964796
85,4.398239824
57,4.398514851
9,4.398789879
32,4.399064906
19,4.399339934
91,4.399614961
14,4.399889989
93,4.400165017
178,4.400440044
44,4.400715072
114,4.400990099
63,4.401265127
81,4.401540154
52,4.401815182
53,4.402090209
55,4.402365237
94,4.402640264
25,4.402915292
246,4.403190319
85,4.403465347
16,4.403740374
16,4.404015402
22,4.404290429
73,4.404565457
82,4.404840484
68,4.405115512
57,4.405390539
94,4.405665567
173,4.405940594
65,4.406215622
122,4.406490649
60,4.406765677
99,4.407040704
66,4.407315732
136,4.407590759
103,4.407865787
18,4.408140814
110,4.408415842
13,4.408690869
137,4.408965897
169,4.409240924
62,4.409515952
170,4.409790979
86,4.410066007
104,4.410341034
32,4.410616062
89,4.410891089
158,4.411166117
47,4.411441144
97,4.411716172
119,4.411991199
161,4.412266227
61,4.412541254
193,4.412816282
58,4.413091309
17,4.413366337
43,4.413641364
143,4.413916392
48,4.414191419
147,4.414466447
154,4.414741474
52,4.415016502
84,4.415291529
145,4.415566557
73,4.415841584
61,4.416116612
114,4.416391639
66,4.416666667
21,4.416941694
42,4.417216722
11,4.417491749
190,4.417766777
76,4.418041804
82,4.418316832
17,4.418591859
180,4.418866887
118,4.419141914
54,4.419416942
6,4.419691969
37,4.419966997
47,4.420242024
142,4.420517052
19,4.420792079
89,4.421067107
87,4.421342134
40,4.421617162
42,4.421892189
56,4.422167217
36,4.422442244
151,4.422717272
29,4.422992299
49,4.423267327
48,4.423542354
18,4.423817382
190,4.424092409
42,4.424367437
72,4.424642464
24,4.424917492
180,4.425192519
77,4.425467547
165,4.425742574
158,4.426017602
167,4.426292629
56,4.426567657
78,4.426842684
102,4.427117712
52,4.427392739
144,4.427667767
58,4.427942794
184,4.428217822
43,4.428492849
212,4.428767877
74,4.429042904
5,4.429317932
95,4.429592959
74,4.429867987
94,4.430143014
176,4.430418042
105,4.430693069
181,4.430968097
91,4.431243124
47,4.431518152
25,4.431793179
114,4.432068207
63,4.432343234
156,4.432618262
64,4.432893289
82,4.433168317
77,4.433443344
54,4.433718372
246,4.433993399
61,4.434268427
124,4.434543454
137,4.434818482
121,4.435093509
14,4.435368537
84,4.435643564
96,4.435918592
28,4.436193619
118,4.436468647
73,4.436743674
105,4.437018702
95,4.437293729
75,4.437568757
114,4.437843784
82,4.438118812
358,4.438393839
76,4.438668867
11,4.438943894
49,4.439218922
139,4.439493949
50,4.439768977
31,4.440044004
137,4.440319032
85,4.440594059
37,4.440869087
37,4.441144114
53,4.441419142
116,4.441694169
63,4.441969197
129,4.442244224
62,4.442519252
106,4.442794279
60,4.443069307
110,4.443344334
27,4.443619362
39,4.443894389
36,4.444169417
6,4.444444444
259,4.444719472
186,4.444994499
42,4.445269527
43,4.445544554
81,4.445819582
72,4.446094609
38,4.446369637
137,4.446644664
12,4.446919692
66,4.447194719
66,4.447469747
81,4.447744774
343,4.448019802
145,4.448294829
140,4.448569857
143,4.448844884
26,4.449119912
29,4.449394939
26,4.449669967
41,4.449944994
178,4.450220022
108,4.45049505
97,4.450770077
31,4.451045105
144,4.451320132
96,4.45159516
45,4.451870187
41,4.452145215
78,4.452420242
27,4.45269527
64,4.452970297
124,4.453245325
23,4.453520352
56,4.45379538
198,4.454070407
27,4.454345435
162,4.454620462
47,4.45489549
106,4.455170517
118,4.455445545
42,4.455720572
25,4.4559956
58,4.456270627
37,4.456545655
123,4.456820682
13,4.45709571
296,4.457370737
87,4.457645765
188,4.457920792
22,4.45819582
119,4.458470847
42,4.458745875
160,4.459020902
38,4.45929593
88,4.459570957
46,4.459845985
53,4.460121012
64,4.46039604
13,4.460671067
59,4.460946095
67,4.461221122
45,4.46149615
180,4.461771177
141,4.462046205
23,4.462321232
49,4.46259626
67,4.462871287
147,4.463146315
152,4.463421342
62,4.46369637
65,4.463971397
6,4.464246425
30,4.464521452
74,4.46479648
58,4.465071507
75,4.465346535
179,4.465621562
111,4.46589659
33,4.466171617
45,4.466446645
20,4.466721672
216,4.4669967
6,4.467271727
66,4.467546755
151,4.467821782
91,4.46809681
105,4.468371837
139,4.468646865
36,4.468921892
64,4.46919692
227,4.469471947
11,4.469746975
83,4.470022002
127,4.47029703
67,4.470572057
156,4.470847085
20,4.471122112
54,4.47139714
154,4.471672167
93,4.471947195
126,4.472222222
105,4.47249725
56,4.472772277
71,4.473047305
30,4.473322332
23,4.47359736
107,4.473872387
93,4.474147415
43,4.474422442
185,4.47469747
94,4.474972497
8,4.475247525
80,4.475522552
127,4.47579758
41,4.476072607
78,4.476347635
121,4.476622662
88,4.47689769
70,4.477172717
202,4.477447745
132,4.477722772
79,4.4779978
153,4.478272827
32,4.478547855
139,4.478822882
63,4.47909791
143,4.479372937
88,4.479647965
199,4.479922992
104,4.48019802
66,4.480473047
80,4.480748075
93,4.481023102
72,4.48129813
51,4.481573157
29,4.481848185
202,4.482123212
51,4.48239824
70,4.482673267
58,4.482948295
25,4.483223322
70,4.48349835
64,4.483773377
86,4.484048405
207,4.484323432
86,4.48459846
71,4.484873487
82,4.485148515
106,4.485423542
139,4.48569857
82,4.485973597
34,4.486248625
58,4.486523652
123,4.48679868
23,4.487073707
76,4.487348735
99,4.487623762
129,4.48789879
50,4.488173817
59,4.488448845
240,4.488723872
116,4.4889989
108,4.489273927
60,4.489548955
82,4.489823982
73,4.49009901
235,4.490374037
63,4.490649065
110,4.490924092
21,4.49119912
30,4.491474147
89,4.491749175
75,4.492024202
121,4.49229923
72,4.492574257
62,4.492849285
175,4.493124312
97,4.49339934
113,4.493674367
35,4.493949395
36,4.494224422
108,4.49449945
255,4.494774477
38,4.495049505
146,4.495324532
8,4.49559956
66,4.495874587
24,4.496149615
107,4.496424642
9,4.49669967
156,4.496974697
55,4.497249725
348,4.497524752
34,4.49779978
13,4.498074807
95,4.498349835
46,4.498624862
144,4.49889989
26,4.499174917
204,4.499449945
71,4.499724972
184,4.5
57,4.500275028
103,4.500550055
61,4.500825083
70,4.50110011
107,4.501375138
107,4.501650165
112,4.501925193
83,4.50220022
57,4.502475248
151,4.502750275
66,4.503025303
72,4.50330033
83,4.503575358
158,4.503850385
36,4.504125413
56,4.50440044
88,4.504675468
124,4.504950495
227,4.505225523
159,4.50550055
38,4.505775578
13,4.506050605
25,4.506325633
62,4.50660066
158,4.506875688
69,4.507150715
11,4.507425743
48,4.50770077
63,4.507975798
75,4.508250825
35,4.508525853
90,4.50880088
48,4.509075908
94,4.509350935
34,4.509625963
40,4.50990099
13,4.510176018
12,4.510451045
107,4.510726073
79,4.5110011
109,4.511276128
33,4.511551155
43,4.511826183
25,4.51210121
144,4.512376238
142,4.512651265
60,4.512926293
60,4.51320132
32,4.513476348
19,4.513751375
117,4.514026403
96,4.51430143
29,4.514576458
25,4.514851485
92,4.515126513
66,4.51540154
83,4.515676568
65,4.515951595
59,4.516226623
137,4.51650165
29,4.516776678
78,4.517051705
230,4.517326733
39,4.51760176
163,4.517876788
48,4.518151815
21,4.518426843
43,4.51870187
140,4.518976898
71,4.519251925
7,4.519526953
58,4.51980198
42,4.520077008
21,4.520352035
156,4.520627063
48,4.52090209
183,4.521177118
116,4.521452145
18,4.521727173
203,4.5220022
29,4.522277228
50,4.522552255
229,4.522827283
176,4.52310231
151,4.523377338
95,4.523652365
61,4.523927393
16,4.52420242
5,4.524477448
68,4.524752475
16,4.525027503
5,4.52530253
73,4.525577558
109,4.525852585
70,4.526127613
39,4.52640264
88,4.526677668
38,4.526952695
117,4.527227723
90,4.52750275
98,4.527777778
69,4.528052805
10,4.528327833
82,4.52860286
126,4.528877888
78,4.529152915
72,4.529427943
38,4.52970297
35,4.529977998
28,4.530253025
252,4.530528053
14,4.53080308
127,4.531078108
44,4.531353135
64,4.531628163
20,4.53190319
247,4.532178218
107,4.532453245
107,4.532728273
72,4.5330033
114,4.533278328
7,4.533553355
43,4.533828383
119,4.53410341
38,4.534378438
156,4.534653465
559,4.534928493
24,4.53520352
47,4.535478548
98,4.535753575
10,4.536028603
70,4.53630363
191,4.536578658
373,4.536853685
172,4.537128713
105,4.53740374
104,4.537678768
23,4.537953795
62,4.538228823
317,4.53850385
55,4.538778878
223,4.539053905
26,4.539328933
21,4.53960396
86,4.539878988
53,4.540154015
166,4.540429043
30,4.54070407
54,4.540979098
109,4.541254125
48,4.541529153
86,4.54180418
177,4.542079208
11,4.542354235
89,4.542629263
42,4.54290429
101,4.543179318
95,4.543454345
89,4.543729373
83,4.5440044
66,4.544279428
199,4.544554455
5,4.544829483
49,4.54510451
62,4.545379538
63,4.545654565
56,4.545929593
119,4.54620462
210,4.546479648
135,4.546754675
6,4.547029703
80,4.54730473
214,4.547579758
64,4.547854785
45,4.548129813
354,4.54840484
48,4.548679868
64,4.548954895
113,4.549229923
83,4.54950495
17,4.549779978
107,4.550055006
115,4.550330033
26,4.550605061
51,4.550880088
167,4.551155116
39,4.551430143
38,4.551705171
102,4.551980198
180,4.552255226
210,4.552530253
56,4.552805281
135,4.553080308
11,4.553355336
31,4.553630363
107,4.553905391
88,4.554180418
137,4.554455446
85,4.554730473
8,4.555005501
51,4.555280528
67,4.555555556
24,4.555830583
143,4.556105611
90,4.556380638
48,4.556655666
79,4.556930693
40,4.557205721
12,4.557480748
157,4.557755776
30,4.558030803
11,4.558305831
107,4.558580858
34,4.558855886
13,4.559130913
238,4.559405941
10,4.559680968
64,4.559955996
43,4.560231023
49,4.560506051
114,4.560781078
139,4.561056106
247,4.561331133
117,4.561606161
60,4.561881188
65,4.562156216
73,4.562431243
30,4.562706271
111,4.562981298
116,4.563256326
71,4.563531353
175,4.563806381
48,4.564081408
112,4.564356436
93,4.564631463
108,4.564906491
217,4.565181518
52,4.565456546
99,4.565731573
48,4.566006601
241,4.566281628
90,4.566556656
296,4.566831683
80,4.567106711
80,4.567381738
86,4.567656766
22,4.567931793
76,4.568206821
54,4.568481848
46,4.568756876
39,4.569031903
100,4.569306931
145,4.569581958
123,4.569856986
132,4.570132013
102,4.570407041
53,4.570682068
79,4.570957096
76,4.571232123
45,4.571507151
43,4.571782178
70,4.572057206
32,4.572332233
87,4.572607261
55,4.572882288
141,4.573157316
161,4.573432343
94,4.573707371
20,4.573982398
93,4.574257426
125,4.574532453
48,4.574807481
72,4.575082508
69,4.575357536
71,4.575632563
47,4.575907591
15,4.576182618
395,4.576457646
214,4.576732673
246,4.577007701
111,4.577282728
79,4.577557756
110,4.577832783
45,4.578107811
41,4.578382838
38,4.578657866
202,4.578932893
260,4.579207921
122,4.579482948
85,4.579757976
98,4.580033003
102,4.580308031
34,4.580583058
91,4.580858086
95,4.581133113
48,4.581408141
110,4.581683168
107,4.581958196
79,4.582233223
79,4.582508251
15,4.582783278
147,4.583058306
228,4.583333333
119,4.583608361
109,4.583883388
40,4.584158416
167,4.584433443
112,4.584708471
50,4.584983498
51,4.585258526
249,4.585533553
112,4.585808581
240,4.586083608
99,4.586358636
101,4.586633663
40,4.586908691
164,4.587183718
26,4.587458746
122,4.587733773
107,4.588008801
77,4.588283828
167,4.588558856
43,4.588833883
142,4.589108911
16,4.589383938
92,4.589658966
64,4.589933993
122,4.590209021
45,4.590484048
119,4.590759076
87,4.591034103
294,4.591309131
69,4.591584158
51,4.591859186
58,4.592134213
58,4.592409241
64,4.592684268
84,4.592959296
190,4.593234323
399,4.593509351
251,4.593784378
106,4.594059406
105,4.594334433
73,4.594609461
232,4.594884488
120,4.595159516
25,4.595434543
110,4.595709571
17,4.595984598
176,4.596259626
80,4.596534653
33,4.596809681
291,4.597084708
85,4.597359736
35,4.597634763
29,4.597909791
166,4.598184818
45,4.598459846
53,4.598734873
126,4.599009901
79,4.599284928
99,4.599559956
108,4.599834983
82,4.600110011
58,4.600385039
149,4.600660066
241,4.600935094
194,4.601210121
111,4.601485149
232,4.601760176
135,4.602035204
56,4.602310231
20,4.602585259
44,4.602860286
149,4.603135314
170,4.603410341
30,4.603685369
132,4.603960396
269,4.604235424
78,4.604510451
109,4.604785479
88,4.605060506
69,4.605335534
45,4.605610561
77,4.605885589
32,4.606160616
71,4.606435644
22,4.606710671
85,4.606985699
22,4.607260726
43,4.607535754
21,4.607810781
48,4.608085809
92,4.608360836
104,4.608635864
133,4.608910891
78,4.609185919
109,4.609460946
86,4.609735974
102,4.610011001
99,4.610286029
122,4.610561056
78,4.610836084
57,4.611111111
81,4.611386139
76,4.611661166
95,4.611936194
110,4.612211221
30,4.612486249
43,4.612761276
257,4.613036304
70,4.613311331
142,4.613586359
219,4.613861386
74,4.614136414
101,4.614411441
73,4.614686469
150,4.614961496
103,4.615236524
56,4.615511551
109,4.615786579
127,4.616061606
51,4.616336634
66,4.616611661
262,4.616886689
99,4.617161716
86,4.617436744
291,4.617711771
138,4.617986799
40,4.618261826
69,4.618536854
52,4.618811881
330,4.619086909
281,4.619361936
81,4.619636964
5,4.619911991
50,4.620187019
61,4.620462046
236,4.620737074
92,4.621012101
9,4.621287129
26,4.621562156
93,4.621837184
167,4.622112211
47,4.622387239
227,4.622662266
21,4.622937294
131,4.623212321
100,4.623487349
100,4.623762376
55,4.624037404
47,4.624312431
96,4.624587459
54,4.624862486
37,4.625137514
114,4.625412541
20,4.625687569
50,4.625962596
52,4.626237624
100,4.626512651
108,4.626787679
51,4.627062706
114,4.627337734
44,4.627612761
230,4.627887789
24,4.628162816
279,4.628437844
27,4.628712871
36,4.628987899
155,4.629262926
92,4.629537954
24,4.629812981
95,4.630088009
159,4.630363036
105,4.630638064
104,4.630913091
52,4.631188119
124,4.631463146
31,4.631738174
63,4.632013201
20,4.632288229
129,4.632563256
71,4.632838284
219,4.633113311
237,4.633388339
163,4.633663366
32,4.633938394
69,4.634213421
75,4.634488449
133,4.634763476
97,4.635038504
181,4.635313531
118,4.635588559
105,4.635863586
91,4.636138614
188,4.636413641
162,4.636688669
165,4.636963696
71,4.637238724
38,4.637513751
89,4.637788779
82,4.638063806
129,4.638338834
86,4.638613861
34,4.638888889
223,4.639163916
44,4.639438944
111,4.639713971
200,4.639988999
111,4.640264026
99,4.640539054
70,4.640814081
77,4.641089109
110,4.641364136
190,4.641639164
107,4.641914191
52,4.642189219
112,4.642464246
52,4.642739274
140,4.643014301
96,4.643289329
41,4.643564356
220,4.643839384
105,4.644114411
76,4.644389439
103,4.644664466
52,4.644939494
28,4.645214521
91,4.645489549
165,4.645764576
115,4.646039604
32,4.646314631
16,4.646589659
168,4.646864686
83,4.647139714
80,4.647414741
26,4.647689769
58,4.647964796
14,4.648239824
89,4.648514851
40,4.648789879
63,4.649064906
219,4.649339934
90,4.649614961
81,4.649889989
24,4.650165017
259,4.650440044
57,4.650715072
158,4.650990099
77,4.651265127
46,4.651540154
95,4.651815182
28,4.652090209
189,4.652365237
24,4.652640264
46,4.652915292
121,4.653190319
49,4.653465347
249,4.653740374
44,4.654015402
39,4.654290429
97,4.654565457
42,4.654840484
23,4.655115512
31,4.655390539
216,4.655665567
22,4.655940594
